categorysingleplayer;categorymultiplayer;categorycoop;categorymmo;categoryvrsupport;genreisindie;genreisaction;genreisadventure;genreiscasual;genreisstrategy;genreisrpg;genreissimulation;genreissports;genreisracing;genreismassivelymultiplayer;recommendationcount;id
true;true;false;false;false;false;false;false;true;true;false;true;false;false;false;217;24010
true;false;false;false;false;true;true;false;false;true;false;false;false;false;false;493;24010
true;true;true;false;false;true;false;false;false;false;true;true;false;false;false;12449;24010
true;true;true;false;false;false;true;false;false;false;false;false;false;true;false;437;42890
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;14262;33220
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;5458;33520
true;true;false;false;false;false;true;false;false;false;false;false;false;false;true;3515;33900
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;200;34010
false;true;true;true;false;false;true;true;false;false;true;false;false;false;true;18128;3900
true;true;false;false;false;true;false;false;false;false;false;false;false;true;false;138;3990
true;false;false;false;false;false;false;true;false;true;false;false;false;false;false;10103;8800
true;false;false;false;false;true;false;false;true;false;false;false;false;true;false;395;16810
true;true;true;false;false;true;true;false;false;false;false;false;false;false;false;352;35140
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;474;35720
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;642;36100
true;true;false;false;false;false;true;false;false;true;false;false;false;false;false;1175;36100
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;320;36130
true;true;true;false;false;true;true;true;true;true;false;false;false;false;false;6222;36150
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;39367;36150
false;true;false;true;false;false;true;false;false;false;false;false;false;false;true;24608;36180
false;true;true;true;false;false;false;false;false;false;true;false;false;false;true;6303;36180
true;false;false;false;false;false;false;true;true;false;true;false;false;false;false;2143;36270
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;1101;36270
true;true;true;false;false;false;true;false;false;true;false;false;false;false;false;470;37400
true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;205;37960
true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;173;37960
true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;128;37960
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;19251;38000
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;4130;38000
true;true;false;false;false;true;false;false;false;false;false;false;false;true;false;267;38230
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;122;38400
true;false;false;false;false;false;false;false;true;true;false;false;false;false;false;1063;38410
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;241;38420
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;148;38430
true;false;false;false;false;true;false;false;true;true;false;false;false;false;false;165;38440
true;true;false;false;false;false;false;false;true;true;false;false;false;false;false;167;38450
true;true;true;false;false;false;false;false;false;true;false;false;false;false;false;3320;38460
false;true;true;true;false;true;true;false;false;false;true;false;false;false;true;22224;38490
true;true;false;false;false;false;false;false;false;false;false;true;false;true;false;333;38600
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;16418;38700
true;false;false;false;false;false;false;false;true;true;false;false;false;false;false;395;38720
true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;293;38740
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;31794;38830
true;true;false;false;false;false;false;false;false;true;true;true;false;false;false;126;39000
false;true;false;false;false;false;true;false;false;true;false;false;false;false;false;188;39110
true;true;true;false;false;true;true;true;false;false;true;false;false;false;false;23667;39120
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;4006;39140
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;1107;39150
true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;1225;39160
true;false;false;false;false;true;false;false;false;true;true;false;false;false;false;193;39190
true;false;false;false;false;true;false;false;false;true;false;false;false;false;false;129;39200
true;true;true;false;false;true;true;false;false;true;false;false;false;false;false;251;39210
true;true;false;false;false;false;false;false;false;true;true;false;false;false;false;407;39391
false;true;false;true;false;false;false;false;false;false;true;false;false;false;true;819;39500
true;true;true;false;false;false;false;false;false;true;false;false;false;false;false;15442;39510
true;true;true;false;false;false;false;false;false;true;false;false;false;false;false;158;39520
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;415;3200
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;647;39540
true;false;false;false;false;true;true;false;false;false;true;false;false;false;false;500;39550
true;false;false;false;false;false;false;false;false;true;false;true;false;false;false;351;39560
true;true;true;false;false;false;false;false;false;false;false;false;false;true;false;1528;39630
true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;1866;39640
true;true;false;false;false;false;true;false;false;false;false;false;true;true;false;2680;39650
true;false;true;false;false;true;true;false;false;true;false;false;false;false;false;11166;39660
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;17822;39670
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;1087;39680
true;true;false;false;false;false;true;true;false;false;false;false;false;false;false;4225;39690
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;157;39800
true;true;true;false;false;false;false;false;false;true;false;false;false;false;false;313;39900
